"Num" "Label" "Value" "Active_Cnt" "Phase" "Min" "Max" "Init" "Used" "Status" "Parm_StDev" "Gradient" "Pr_type" "Prior" "Pr_SD" "Pr_Like" "Value_again" "Value-1.96*SD" "Value+1.96*SD" "V_1%" "V_10%" "V_20%" "V_30%" "V_40%" "V_50%" "V_60%" "V_70%" "V_80%" "V_90%" "V_99%" "P_val" "P_lowCI" "P_hiCI" "P_1%" "P_10%" "P_20%" "P_30%" "P_40%" "P_50%" "P_60%" "P_70%" "P_80%" "P_90%" "P_99%"
"Size_DblN_start_logit_F03_LL.JP.3(3)" 95 "Size_DblN_start_logit_F03_LL.JP.3(3)" -999 NA -4 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_end_logit_F03_LL.JP.3(3)" 96 "Size_DblN_end_logit_F03_LL.JP.3(3)" 0.81539 72 3 -999 9 -0.203926 -0.203926 "HI" 0.955105 -3.45174e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_peak_F04_LL.JP.4(4)" 97 "Size_DblN_peak_F04_LL.JP.4(4)" 183.359 73 2 45 325 179.581 179.581 "OK" 7.94817 3.07177e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_top_logit_F04_LL.JP.4(4)" 98 "Size_DblN_top_logit_F04_LL.JP.4(4)" -10 NA -3 -10 10 -10 -10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_ascend_se_F04_LL.JP.4(4)" 99 "Size_DblN_ascend_se_F04_LL.JP.4(4)" 7.25997 74 4 -10 10 7.22933 7.22933 "OK" 0.339925 -1.21714e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_descend_se_F04_LL.JP.4(4)" 100 "Size_DblN_descend_se_F04_LL.JP.4(4)" 4.41808 75 5 -10 10 4.96125 4.96125 "OK" 2.2453 3.16647e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_start_logit_F04_LL.JP.4(4)" 101 "Size_DblN_start_logit_F04_LL.JP.4(4)" -999 NA -4 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_end_logit_F04_LL.JP.4(4)" 102 "Size_DblN_end_logit_F04_LL.JP.4(4)" -0.640948 76 3 -999 9 -1.46735 -1.46735 "HI" 0.627746 -2.09915e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P1_F05_LL.TW.4(5)" 103 "SizeSel_P1_F05_LL.TW.4(5)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P2_F05_LL.TW.4(5)" 104 "SizeSel_P2_F05_LL.TW.4(5)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_peak_F06_LL.AU.2(6)" 105 "Size_DblN_peak_F06_LL.AU.2(6)" 184.564 77 2 45 325 182.632 182.632 "OK" 0.805865 1.27736e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_top_logit_F06_LL.AU.2(6)" 106 "Size_DblN_top_logit_F06_LL.AU.2(6)" -10 NA -3 -10 10 -10 -10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_ascend_se_F06_LL.AU.2(6)" 107 "Size_DblN_ascend_se_F06_LL.AU.2(6)" 5.72727 78 4 -10 10 5.66444 5.66444 "OK" 0.0884156 6.23821e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_descend_se_F06_LL.AU.2(6)" 108 "Size_DblN_descend_se_F06_LL.AU.2(6)" 5.29892 79 5 -10 10 5.33581 5.33581 "OK" 0.166853 9.69301e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_start_logit_F06_LL.AU.2(6)" 109 "Size_DblN_start_logit_F06_LL.AU.2(6)" -999 NA -4 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_end_logit_F06_LL.AU.2(6)" 110 "Size_DblN_end_logit_F06_LL.AU.2(6)" -1.48824 80 3 -999 9 -2.14536 -2.14536 "OK" 0.168484 -9.19021e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_peak_F07_LL.AU.3(7)" 111 "Size_DblN_peak_F07_LL.AU.3(7)" 189.953 81 2 45 325 187.246 187.246 "OK" 1.58014 1.13197e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_top_logit_F07_LL.AU.3(7)" 112 "Size_DblN_top_logit_F07_LL.AU.3(7)" -10 NA -3 -10 10 -10 -10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_ascend_se_F07_LL.AU.3(7)" 113 "Size_DblN_ascend_se_F07_LL.AU.3(7)" 6.09096 82 4 -10 10 6.06471 6.06471 "OK" 0.143181 3.52813e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_descend_se_F07_LL.AU.3(7)" 114 "Size_DblN_descend_se_F07_LL.AU.3(7)" 4.94116 83 5 -10 10 5.14204 5.14204 "OK" 0.418486 1.98407e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_start_logit_F07_LL.AU.3(7)" 115 "Size_DblN_start_logit_F07_LL.AU.3(7)" -999 NA -4 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_end_logit_F07_LL.AU.3(7)" 116 "Size_DblN_end_logit_F07_LL.AU.3(7)" -0.872484 84 3 -999 9 -1.55445 -1.55445 "HI" 0.272649 -5.85496e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P1_F08_LL.NZ.3(8)" 117 "SizeSel_P1_F08_LL.NZ.3(8)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P2_F08_LL.NZ.3(8)" 118 "SizeSel_P2_F08_LL.NZ.3(8)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_peak_F09.REC.AU.3(9)" 119 "Size_DblN_peak_F09.REC.AU.3(9)" 191.018 85 2 45 325 183.489 183.489 "OK" 4.97085 3.78278e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_top_logit_F09.REC.AU.3(9)" 120 "Size_DblN_top_logit_F09.REC.AU.3(9)" -0.866277 86 3 -10 10 -0.686316 -0.686316 "OK" 0.132732 4.60088e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_ascend_se_F09.REC.AU.3(9)" 121 "Size_DblN_ascend_se_F09.REC.AU.3(9)" 5.33097 87 4 -10 10 4.61448 4.61448 "OK" 0.568699 -2.22726e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_descend_se_F09.REC.AU.3(9)" 122 "Size_DblN_descend_se_F09.REC.AU.3(9)" -1.9373 88 5 -10 10 -3.09942 -3.09942 "OK" 61.57 -8.90045e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_start_logit_F09.REC.AU.3(9)" 123 "Size_DblN_start_logit_F09.REC.AU.3(9)" -999 NA -4 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_end_logit_F09.REC.AU.3(9)" 124 "Size_DblN_end_logit_F09.REC.AU.3(9)" -999 NA -3 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_inflection_F10_REC.NZ.3(10)" 125 "Size_inflection_F10_REC.NZ.3(10)" 195.493 89 2 45 325 187.853 187.853 "OK" 2.18723 8.10094e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_95%width_F10_REC.NZ.3(10)" 126 "Size_95%width_F10_REC.NZ.3(10)" 21.8019 90 3 0 500 19.5876 19.5876 "OK" 2.29703 -4.52541e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P1_F11_LL.ALL.1(11)" 127 "SizeSel_P1_F11_LL.ALL.1(11)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P2_F11_LL.ALL.1(11)" 128 "SizeSel_P2_F11_LL.ALL.1(11)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_peak_F12_LL.ALL.2(12)" 129 "Size_DblN_peak_F12_LL.ALL.2(12)" 182.712 91 2 45 325 177.721 177.721 "OK" 3.1039 2.7957e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_top_logit_F12_LL.ALL.2(12)" 130 "Size_DblN_top_logit_F12_LL.ALL.2(12)" -9.7099 92 3 -10 10 -9.77624 -9.77624 "OK" 8.09152 3.71845e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_ascend_se_F12_LL.ALL.2(12)" 131 "Size_DblN_ascend_se_F12_LL.ALL.2(12)" 7.34959 93 4 -10 10 7.29868 7.29868 "OK" 0.164076 -5.17817e-08 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_descend_se_F12_LL.ALL.2(12)" 132 "Size_DblN_descend_se_F12_LL.ALL.2(12)" 6.99102 94 5 -10 10 6.68782 6.68782 "OK" 0.306104 -1.66559e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_start_logit_F12_LL.ALL.2(12)" 133 "Size_DblN_start_logit_F12_LL.ALL.2(12)" -999 NA -4 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_end_logit_F12_LL.ALL.2(12)" 134 "Size_DblN_end_logit_F12_LL.ALL.2(12)" -999 NA -3 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P1_F13_LL.ALL.3(13)" 135 "SizeSel_P1_F13_LL.ALL.3(13)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P2_F13_LL.ALL.3(13)" 136 "SizeSel_P2_F13_LL.ALL.3(13)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P1_F14_LL.ALL.4(14)" 137 "SizeSel_P1_F14_LL.ALL.4(14)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"SizeSel_P2_F14_LL.ALL.4(14)" 138 "SizeSel_P2_F14_LL.ALL.4(14)" -1 NA -99 -99 10 -1 -1 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_peak_S01_INDEX.1-4(15)" 139 "Size_DblN_peak_S01_INDEX.1-4(15)" 170.519 95 2 45 325 166.437 166.437 "OK" 24.9961 -3.13516e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_top_logit_S01_INDEX.1-4(15)" 140 "Size_DblN_top_logit_S01_INDEX.1-4(15)" 0.3918 96 3 -10 10 0.455676 0.455676 "OK" 38.2927 2.15676e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_ascend_se_S01_INDEX.1-4(15)" 141 "Size_DblN_ascend_se_S01_INDEX.1-4(15)" 6.41149 97 4 -10 10 6.25712 6.25712 "OK" 1.53633 2.48117e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_descend_se_S01_INDEX.1-4(15)" 142 "Size_DblN_descend_se_S01_INDEX.1-4(15)" 0.00200482 98 5 -10 10 0.00392247 0.00392247 "OK" 223.804 -5.87622e-07 "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_start_logit_S01_INDEX.1-4(15)" 143 "Size_DblN_start_logit_S01_INDEX.1-4(15)" -999 NA -4 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Size_DblN_end_logit_S01_INDEX.1-4(15)" 144 "Size_DblN_end_logit_S01_INDEX.1-4(15)" -999 NA -3 -999 9 -999 -999 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F01_LL.JP.1(1)" 145 "minage@sel=1_F01_LL.JP.1(1)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F01_LL.JP.1(1)" 146 "maxage@sel=1_F01_LL.JP.1(1)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F02_LL.JP.2(2)" 147 "minage@sel=1_F02_LL.JP.2(2)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F02_LL.JP.2(2)" 148 "maxage@sel=1_F02_LL.JP.2(2)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F03_LL.JP.3(3)" 149 "minage@sel=1_F03_LL.JP.3(3)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F03_LL.JP.3(3)" 150 "maxage@sel=1_F03_LL.JP.3(3)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F04_LL.JP.4(4)" 151 "minage@sel=1_F04_LL.JP.4(4)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F04_LL.JP.4(4)" 152 "maxage@sel=1_F04_LL.JP.4(4)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F05_LL.TW.4(5)" 153 "minage@sel=1_F05_LL.TW.4(5)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F05_LL.TW.4(5)" 154 "maxage@sel=1_F05_LL.TW.4(5)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F06_LL.AU.2(6)" 155 "minage@sel=1_F06_LL.AU.2(6)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F06_LL.AU.2(6)" 156 "maxage@sel=1_F06_LL.AU.2(6)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F07_LL.AU.3(7)" 157 "minage@sel=1_F07_LL.AU.3(7)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F07_LL.AU.3(7)" 158 "maxage@sel=1_F07_LL.AU.3(7)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F08_LL.NZ.3(8)" 159 "minage@sel=1_F08_LL.NZ.3(8)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F08_LL.NZ.3(8)" 160 "maxage@sel=1_F08_LL.NZ.3(8)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F09.REC.AU.3(9)" 161 "minage@sel=1_F09.REC.AU.3(9)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F09.REC.AU.3(9)" 162 "maxage@sel=1_F09.REC.AU.3(9)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F10_REC.NZ.3(10)" 163 "minage@sel=1_F10_REC.NZ.3(10)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F10_REC.NZ.3(10)" 164 "maxage@sel=1_F10_REC.NZ.3(10)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F11_LL.ALL.1(11)" 165 "minage@sel=1_F11_LL.ALL.1(11)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F11_LL.ALL.1(11)" 166 "maxage@sel=1_F11_LL.ALL.1(11)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F12_LL.ALL.2(12)" 167 "minage@sel=1_F12_LL.ALL.2(12)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F12_LL.ALL.2(12)" 168 "maxage@sel=1_F12_LL.ALL.2(12)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F13_LL.ALL.3(13)" 169 "minage@sel=1_F13_LL.ALL.3(13)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F13_LL.ALL.3(13)" 170 "maxage@sel=1_F13_LL.ALL.3(13)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_F14_LL.ALL.4(14)" 171 "minage@sel=1_F14_LL.ALL.4(14)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_F14_LL.ALL.4(14)" 172 "maxage@sel=1_F14_LL.ALL.4(14)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"minage@sel=1_S01_INDEX.1-4(15)" 173 "minage@sel=1_S01_INDEX.1-4(15)" 0 NA -99 0 10 0 0 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"maxage@sel=1_S01_INDEX.1-4(15)" 174 "maxage@sel=1_S01_INDEX.1-4(15)" 10 NA -99 10 100 10 10 NA NA NA "No_prior" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
